time,can0_MO_Fahrpedalrohwert_01 [Unit_PerCent]
7.280483961105347,0.0
7.300372838973999,0.0
7.320507049560547,0.0
7.3416008949279785,0.0
7.3609960079193115,0.0
7.380492925643921,0.0
7.4004950523376465,0.0
7.4206178188323975,0.0
7.441490888595581,0.0
7.460741996765137,0.0
7.4805028438568115,0.0
7.500370740890503,0.0
7.520616769790649,0.0
7.5404980182647705,0.0
7.560854911804199,0.0
7.581607103347778,0.0
7.600495100021362,0.0
7.620239019393921,0.0
7.640616178512573,0.0
7.660491943359375,0.0
7.681609869003296,0.0
7.700363874435425,0.0
7.72081184387207,0.0
7.740862846374512,0.0
7.7601258754730225,0.0
7.781489133834839,0.0
7.801106929779053,0.0
7.821736097335815,0.0
7.840870141983032,0.0
7.86061692237854,0.0
7.8804991245269775,0.0
7.900423049926758,0.0
7.920776844024658,0.0
7.940616130828857,0.0
7.961606979370117,0.0
7.9806177616119385,0.0
8.00062084197998,0.0
8.019990921020508,0.0
8.040616750717163,0.0
8.06162405014038,0.0
8.080619812011719,0.0
8.10135793685913,0.0
8.120746850967407,0.0
8.140628814697266,0.0
8.160613059997559,0.0
8.18061900138855,0.0
8.20111608505249,0.0
8.220498085021973,0.0
8.240619897842407,0.0
8.260737895965576,0.0
8.280626058578491,0.0
8.301372051239014,0.0
8.320243835449219,0.0
8.34099292755127,0.0
8.360368013381958,0.0
8.380498886108398,0.0
8.400619983673096,0.0
8.42091679573059,0.0
8.441481828689575,0.0
8.460998058319092,0.0
8.480494976043701,0.0
8.500375032424927,0.0
8.519884824752808,0.0
8.54049801826477,0.0
8.561109781265259,0.0
8.581523895263672,0.0
8.600246906280518,0.0
8.620989799499512,0.0
8.639995098114014,0.0
8.660118818283081,0.0
8.680495023727417,0.0
8.70037293434143,2.8000000000000003
8.720498085021973,5.6000000000000005
8.740005016326904,6.800000000000001
8.76098895072937,8.4
8.780504941940308,9.600000000000001
8.801484823226929,11.200000000000001
8.820045948028564,12.4
8.84049391746521,13.600000000000001
8.86161184310913,14.0
8.881543159484863,14.4
8.900378942489624,14.4
8.920989036560059,14.4
8.941022872924805,14.4
8.959987878799438,14.4
8.981491088867188,14.4
9.000494003295898,14.4
9.02153992652893,14.4
9.0414879322052,14.4
9.060865879058838,14.4
9.081493854522705,14.4
9.100610971450806,14.4
9.121113061904907,14.4
9.140488862991333,14.4
9.160866975784302,14.0
9.180489778518677,14.0
9.201488971710205,14.0
9.22160291671753,14.0
9.240498065948486,14.0
9.260861158370972,14.0
9.280493974685669,14.0
9.301483869552612,14.0
9.319879055023193,14.0
9.341490030288696,14.0
9.361109972000122,14.0
9.381533861160278,14.0
9.400493860244751,14.0
9.421234130859375,14.0
9.439990997314453,14.0
9.461859941482544,14.0
9.480500936508179,14.0
9.500494003295898,14.0
9.520238876342773,14.0
9.540489912033081,14.0
9.56139588356018,14.0
9.580489873886108,14.0
9.601486921310425,14.0
9.620243787765503,14.0
9.640493869781494,14.0
9.66160798072815,14.0
9.680502891540527,14.0
9.700488805770874,14.0
9.720985889434814,14.0
9.740248918533325,14.0
9.760495901107788,14.0
9.781502962112427,14.0
9.800493955612183,14.0
9.82036805152893,14.0
9.841493844985962,14.0
9.860776901245117,14.0
9.880506038665771,14.0
9.900498151779175,14.0
9.920499086380005,14.0
9.94048810005188,14.0
9.960867881774902,14.0
9.980498790740967,14.0
10.00049090385437,14.0
10.020616054534912,14.0
10.040486097335815,14.4
10.060112953186035,14.4
10.081493854522705,14.4
10.100489854812622,14.8
10.120253801345825,14.8
10.141746044158936,15.200000000000001
10.160114049911499,15.600000000000001
10.181480884552002,15.600000000000001
10.200738906860352,15.600000000000001
10.221480131149292,16.0
10.240490913391113,16.0
10.261231899261475,16.0
10.280497074127197,16.400000000000002
10.301764965057373,16.400000000000002
10.320980787277222,16.400000000000002
10.340975046157837,16.400000000000002
10.361357927322388,16.400000000000002
10.380488157272339,16.400000000000002
10.401502847671509,16.400000000000002
10.420616149902344,16.8
10.440499067306519,17.2
10.461488962173462,17.6
10.48036789894104,18.0
10.501487016677856,18.0
10.521615982055664,18.0
10.540490865707397,18.0
10.560614109039307,18.400000000000002
10.581245183944702,18.400000000000002
10.601236820220947,18.400000000000002
10.621174812316895,18.400000000000002
10.640499830245972,18.400000000000002
10.660744905471802,18.400000000000002
10.68136477470398,18.400000000000002
10.701617956161499,18.400000000000002
10.721765995025635,18.400000000000002
10.74215292930603,18.400000000000002
10.760615110397339,18.8
10.78097915649414,19.200000000000003
10.800740957260132,19.6
10.820502996444702,20.0
10.840626001358032,20.8
10.860492944717407,21.200000000000003
10.880868911743164,22.0
10.900377035140991,22.0
10.920623064041138,24.400000000000002
10.94098711013794,26.0
10.96174693107605,27.200000000000003
10.981865882873535,27.6
11.001359939575195,28.0
11.021729946136475,28.400000000000002
11.04173493385315,28.400000000000002
11.061861038208008,28.400000000000002
11.08200478553772,28.400000000000002
11.101615905761719,28.400000000000002
11.121737957000732,28.400000000000002
11.141114950180054,28.400000000000002
11.161863088607788,28.400000000000002
11.181864738464355,28.400000000000002
11.201490879058838,29.200000000000003
11.221787929534912,29.200000000000003
11.241856813430786,31.200000000000003
11.261621952056885,32.800000000000004
11.281744003295898,34.800000000000004
11.30148696899414,36.0
11.321866989135742,36.800000000000004
11.341110944747925,37.6
11.360496044158936,37.6
11.38061785697937,38.0
11.401498079299927,38.400000000000006
11.4215247631073,38.800000000000004
11.441121816635132,39.6
11.46160888671875,40.800000000000004
11.481123924255371,41.6
11.50044584274292,42.0
11.521615028381348,42.0
11.541486978530884,42.0
11.561860084533691,42.0
11.581608772277832,42.0
11.600531816482544,42.400000000000006
11.621642827987671,42.800000000000004
11.64135479927063,43.2
11.661612033843994,43.2
11.682610034942627,43.2
11.701862096786499,43.2
11.721484899520874,43.2
11.741106986999512,43.2
11.761482954025269,43.6
11.781363010406494,44.0
11.801487922668457,44.400000000000006
11.82177186012268,44.400000000000006
11.841108798980713,44.800000000000004
11.861608028411865,44.800000000000004
11.88136601448059,45.2
11.901631832122803,45.2
11.921870946884155,45.2
11.941488027572632,45.6
11.9614839553833,45.6
11.981873989105225,45.6
12.001779794692993,45.6
12.021491765975952,46.0
12.041359901428223,46.400000000000006
12.061903953552246,46.800000000000004
12.081502914428711,47.2
12.101356029510498,47.2
12.121365785598755,47.6
12.141366958618164,47.6
12.161619901657104,48.0
12.181235790252686,48.0
12.201364994049072,48.400000000000006
12.220738887786865,48.400000000000006
12.241488933563232,48.400000000000006
12.261981010437012,48.400000000000006
12.281498908996582,48.800000000000004
12.302358865737915,48.800000000000004
12.321523189544678,48.800000000000004
12.341537952423096,48.800000000000004
12.361618757247925,49.2
12.382251977920532,49.2
12.401731014251709,49.2
12.421759843826294,49.2
12.441372156143188,49.2
12.461619853973389,49.2
12.481376886367798,49.2
12.50269603729248,49.2
12.521372079849243,49.6
12.541386842727661,49.6
12.56198787689209,49.6
12.5813570022583,50.0
12.601874828338623,50.0
12.621360063552856,50.0
12.64186406135559,50.0
12.661109924316406,50.400000000000006
12.681360006332397,50.400000000000006
12.701608896255493,50.400000000000006
12.721360921859741,50.400000000000006
12.741487979888916,50.800000000000004
12.76235294342041,50.800000000000004
12.782365083694458,50.800000000000004
12.801355838775635,50.800000000000004
12.821391105651855,50.800000000000004
12.841357946395874,50.800000000000004
12.861998081207275,50.800000000000004
12.882402896881104,50.800000000000004
12.900738954544067,50.800000000000004
12.921360969543457,50.800000000000004
12.941118955612183,50.800000000000004
12.96235990524292,50.800000000000004
12.981359004974365,50.800000000000004
13.00074315071106,50.800000000000004
13.021241903305054,50.800000000000004
13.041733980178833,50.800000000000004
13.062604904174805,50.800000000000004
13.081364870071411,50.800000000000004
13.101858854293823,50.800000000000004
13.121729850769043,50.800000000000004
13.141373872756958,50.800000000000004
13.161113023757935,50.800000000000004
13.181369066238403,50.800000000000004
13.201754093170166,50.800000000000004
13.221366882324219,50.800000000000004
13.24136209487915,50.800000000000004
13.261487007141113,50.800000000000004
13.281368017196655,50.800000000000004
13.302031993865967,50.800000000000004
13.322396039962769,50.800000000000004
13.34123682975769,50.800000000000004
13.361159086227417,50.800000000000004
13.381484985351562,50.800000000000004
13.40186595916748,50.800000000000004
13.42192816734314,50.400000000000006
13.442404985427856,50.400000000000006
13.462486982345581,50.400000000000006
13.4823739528656,50.400000000000006
13.50173306465149,50.400000000000006
13.521361112594604,50.400000000000006
13.541230916976929,50.400000000000006
13.561361074447632,50.0
13.58236575126648,49.2
13.602144002914429,48.800000000000004
13.62237000465393,46.800000000000004
13.642280101776123,44.0
13.662664890289307,41.2
13.682471990585327,37.6
13.701735019683838,34.4
13.722365856170654,31.200000000000003
13.74248480796814,27.6
13.76160717010498,22.400000000000002
13.782364130020142,19.200000000000003
13.802233934402466,10.4
13.822412014007568,6.0
13.842227935791016,2.4000000000000004
13.861738920211792,0.0
13.881986856460571,0.0
13.901746034622192,0.0
13.92239785194397,0.0
13.942234992980957,0.0
13.96201491355896,0.0
13.982386112213135,0.0
14.001861095428467,0.0
14.021858930587769,0.0
14.041608095169067,0.0
14.06173300743103,0.0
14.0813627243042,0.0
14.101981163024902,0.0
14.121737957000732,0.0
14.141361951828003,0.0
14.160744905471802,0.0
14.181355953216553,0.0
14.201117038726807,0.0
14.221483945846558,0.0
14.2414870262146,0.0
14.261989116668701,0.0
14.281362056732178,0.0
14.301738977432251,0.0
14.321485042572021,0.0
14.341363906860352,0.0
14.360743045806885,0.0
14.381492853164673,0.0
14.400755882263184,0.0
14.420762062072754,0.0
14.441362142562866,0.0
14.461735963821411,0.0
14.480623960494995,0.0
14.501363039016724,0.0
14.52164912223816,0.0
14.541363000869751,0.0
14.561612844467163,0.0
14.581360101699829,0.0
14.6006178855896,0.0
14.621363878250122,0.0
14.641366958618164,0.0
14.660988092422485,0.0
14.681369066238403,0.0
14.700745820999146,0.0
14.72153377532959,0.0
14.741608142852783,1.2000000000000002
14.761785984039307,4.800000000000001
14.781359910964966,6.4
14.801609754562378,8.0
14.821914911270142,8.0
14.841533184051514,8.8
14.86173677444458,10.4
14.881237983703613,11.600000000000001
14.902110815048218,13.200000000000001
14.921725034713745,14.0
14.941373109817505,14.0
14.961116075515747,14.0
14.98136305809021,14.0
15.00174617767334,14.0
15.021528005599976,14.0
15.041850090026855,14.0
15.061982870101929,14.0
15.080365896224976,14.0
15.100742101669312,14.0
15.121412992477417,13.600000000000001
15.141357898712158,13.200000000000001
15.160875797271729,12.8
15.181360960006714,12.8
15.202037811279297,12.8
15.221980094909668,12.8
15.24135684967041,12.8
15.260740995407104,12.8
15.281364917755127,13.200000000000001
15.300740003585815,13.600000000000001
15.321364879608154,14.0
15.341223001480103,14.4
15.3612380027771,14.4
15.381363868713379,14.4
15.401731014251709,14.4
15.42073678970337,15.200000000000001
15.44136095046997,16.0
15.461740016937256,16.8
15.48136281967163,17.2
15.500736951828003,18.0
15.520736932754517,18.0
15.541619777679443,18.0
15.561486959457397,18.400000000000002
15.581400871276855,18.400000000000002
15.60148000717163,18.400000000000002
15.62148904800415,18.400000000000002
15.641491889953613,18.400000000000002
15.660866975784302,18.400000000000002
15.681421995162964,18.400000000000002
15.700870037078857,18.400000000000002
15.720865964889526,18.8
15.74136209487915,20.0
15.760862827301025,20.400000000000002
15.78135895729065,21.200000000000003
15.800737857818604,22.0
15.820863962173462,22.0
15.841363906860352,22.400000000000002
15.861486911773682,22.400000000000002
15.88238000869751,22.400000000000002
15.901853799819946,22.400000000000002
15.921916961669922,22.8
15.94150185585022,22.8
15.962103843688965,22.8
15.98136591911316,22.8
16.002109050750732,23.200000000000003
16.02087378501892,23.6
16.040487051010132,25.200000000000003
16.06160593032837,25.200000000000003
16.081371068954468,25.200000000000003
16.101983785629272,25.200000000000003
16.121867895126343,25.200000000000003
16.14148998260498,25.200000000000003
16.161985874176025,25.200000000000003
16.181370973587036,25.6
16.20086693763733,25.6
16.221312999725342,25.6
16.241898775100708,25.6
16.262108087539673,25.6
16.282280921936035,25.6
16.302114963531494,25.6
16.32199001312256,25.6
16.341363191604614,25.6
16.360908031463623,26.0
16.3814959526062,26.0
16.400868892669678,26.0
16.420876026153564,26.0
16.441488027572632,26.400000000000002
16.460867881774902,26.400000000000002
16.480365991592407,26.400000000000002
16.501633882522583,26.400000000000002
16.52161979675293,26.400000000000002
16.541363954544067,26.400000000000002
16.562119960784912,26.400000000000002
16.58235478401184,26.400000000000002
16.600865840911865,26.400000000000002
16.621479988098145,26.0
16.64149498939514,24.8
16.661235809326172,24.0
16.681237936019897,22.0
16.700867891311646,21.6
16.721235752105713,20.8
16.74150586128235,20.400000000000002
16.76186203956604,18.8
16.782241821289062,16.400000000000002
16.802000999450684,13.600000000000001
16.820863962173462,11.200000000000001
16.840496063232422,10.8
16.860865831375122,10.4
16.881239891052246,10.4
16.900864839553833,10.4
16.92086172103882,10.4
16.941488027572632,10.4
16.9619140625,10.4
16.98236584663391,10.4
17.001109838485718,10.4
17.020872831344604,10.4
17.041493892669678,10.4
17.06087589263916,10.4
17.08136487007141,10.0
17.100989818572998,10.0
17.121742010116577,8.4
17.14149498939514,6.800000000000001
17.16211485862732,6.800000000000001
17.181373119354248,6.800000000000001
17.20161509513855,6.800000000000001
17.221773862838745,6.800000000000001
17.24161386489868,6.800000000000001
17.260862827301025,6.800000000000001
17.28161883354187,6.800000000000001
17.30173397064209,6.800000000000001
17.320612907409668,6.800000000000001
17.34049081802368,6.800000000000001
17.36185884475708,6.800000000000001
17.381232023239136,6.800000000000001
17.4010329246521,6.800000000000001
17.421732902526855,6.800000000000001
17.441502809524536,6.800000000000001
17.46088695526123,6.800000000000001
17.481382131576538,6.800000000000001
17.500865936279297,7.2
17.52049493789673,7.6000000000000005
17.541490077972412,8.4
17.562227964401245,8.8
17.581315994262695,9.200000000000001
17.601480960845947,9.600000000000001
17.621658086776733,9.600000000000001
17.64049196243286,10.8
17.661985874176025,12.4
17.68227505683899,14.0
17.700982809066772,15.600000000000001
17.721518993377686,16.400000000000002
17.741493940353394,17.6
17.761002779006958,18.400000000000002
17.782243013381958,19.200000000000003
17.800862789154053,20.0
17.821364879608154,20.8
17.841652870178223,22.0
17.860867977142334,23.200000000000003
17.881242990493774,24.8
17.902107000350952,27.200000000000003
17.92086100578308,28.400000000000002
17.94148588180542,29.6
17.96075677871704,31.200000000000003
17.98162078857422,32.0
18.00185990333557,32.800000000000004
18.020616054534912,33.2
18.041630744934082,34.0
18.060869932174683,34.4
18.08162808418274,35.6
18.10211491584778,36.4
18.120877981185913,37.2
18.141493797302246,38.0
18.160862922668457,38.800000000000004
18.181357860565186,39.2
18.201982975006104,39.6
18.220870971679688,40.0
18.241755962371826,40.0
18.261871099472046,40.0
18.281255960464478,40.400000000000006
18.30210590362549,40.400000000000006
18.320878982543945,40.800000000000004
18.34162187576294,41.6
18.361860036849976,42.0
18.3812358379364,42.800000000000004
18.401989936828613,44.0
18.42086911201477,45.2
18.440613985061646,46.0
18.46184992790222,46.800000000000004
18.48086905479431,47.2
18.50187397003174,47.2
18.52198600769043,47.6
18.54050087928772,48.0
18.561368942260742,48.0
18.581365823745728,48.0
18.600862741470337,49.2
18.62198805809021,49.6
18.64223885536194,50.400000000000006
18.660866022109985,50.800000000000004
18.681495904922485,50.800000000000004
18.700870037078857,51.2
18.72086191177368,52.0
18.74161386489868,52.800000000000004
18.761982917785645,53.2
18.78136897087097,53.2
18.800872802734375,53.2
18.82087206840515,53.2
18.8416109085083,53.2
18.860871076583862,53.2
18.881743907928467,53.6
18.90198588371277,53.6
18.92187190055847,54.0
18.940598964691162,54.0
18.961565732955933,54.0
18.981362104415894,54.0
19.000877857208252,54.0
19.020989894866943,54.0
19.040366888046265,54.400000000000006
19.06210494041443,55.2
19.08224081993103,55.2
19.10199284553528,56.0
19.120990753173828,56.800000000000004
19.14060091972351,56.800000000000004
19.16149091720581,56.800000000000004
19.18124794960022,56.800000000000004
19.201109886169434,57.2
19.221116065979004,57.2
19.24160885810852,57.2
19.26099181175232,57.2
19.28123688697815,57.2
19.301739931106567,57.2
19.321374893188477,57.2
19.341611862182617,57.2
19.362141847610474,57.6
19.382250785827637,58.0
19.40199112892151,58.400000000000006
19.42211389541626,58.400000000000006
19.44161605834961,58.400000000000006
19.461904048919678,58.800000000000004
19.48199200630188,59.2
19.50199580192566,59.6
19.52211594581604,60.0
19.541619777679443,60.0
19.562185764312744,60.0
19.58229398727417,60.0
19.6019868850708,60.0
19.62213110923767,60.0
19.642138957977295,60.0
19.661489963531494,60.0
19.681756019592285,60.0
19.701859951019287,60.0
19.721365928649902,60.0
19.74061894416809,60.0
19.76099705696106,60.0
19.781239986419678,60.0
19.801055908203125,60.0
19.820996046066284,60.0
19.84160614013672,60.0
19.86099076271057,60.0
19.882227897644043,60.0
19.902238845825195,60.0
19.922109842300415,60.0
19.941744089126587,60.0
19.96099090576172,60.0
19.98124408721924,60.0
20.00098180770874,60.0
20.021737813949585,60.0
20.042232036590576,60.400000000000006
20.06211805343628,60.400000000000006
20.081920862197876,60.800000000000004
20.10099697113037,60.800000000000004
20.12098979949951,61.6
20.14161992073059,62.0
20.161871910095215,62.400000000000006
20.1822350025177,62.400000000000006
20.201730012893677,62.400000000000006
20.220988988876343,62.800000000000004
20.241729021072388,62.800000000000004
20.261982917785645,62.800000000000004
20.28226590156555,62.800000000000004
20.301121950149536,62.800000000000004
20.321003913879395,62.800000000000004
20.341729879379272,62.800000000000004
20.361988067626953,62.800000000000004
20.3818678855896,62.800000000000004
20.401044845581055,62.800000000000004
20.42186403274536,62.800000000000004
20.441752910614014,62.800000000000004
20.461484909057617,63.2
20.481995820999146,63.6
20.502230882644653,64.0
20.521991968154907,64.0
20.541610956192017,64.0
20.561490058898926,64.4
20.582242012023926,64.4
20.60100483894348,64.4
20.62198281288147,64.4
20.64216899871826,64.4
20.66148805618286,64.4
20.681657075881958,64.4
20.70215892791748,64.4
20.72162699699402,64.4
20.741736888885498,64.4
20.7622389793396,64.4
20.781247854232788,64.4
20.802287101745605,64.4
20.82248282432556,64.4
20.841858863830566,64.4
20.862229824066162,64.4
20.88117289543152,64.8
20.90212082862854,65.2
20.921991109848022,65.2
20.94166588783264,65.60000000000001
20.96186089515686,66.0
20.981112957000732,66.0
21.002272844314575,66.0
21.02173614501953,66.0
